CC(C)c1ccc(CN2CCC(O)CC2)cc1,17,12,5,5,0
O=C(O)c1ccc(OCc2ccccc2)cc1,17,12,4,4,0
COCCNC1CCN(C(C)=O)CC1,14,6,3,3,0
COc1ccc(C(=O)C2CCNCC2)cc1,16,12,4,4,0
O=C(NCCc1ccc(O)cc1)c1ccccn1,18,12,4,4,0
CC(=O)Nc1ccc(NC(=O)CC(C)C)cc1,17,6,3,3,0
COC(=O)CNC(=O)c1cc(C)on1,14,5,3,3,0
CC(C)C(=O)Nc1cccc(C#N)c1,14,6,3,3,0
COc1ccccc1N1CCN(CC#N)CC1,17,12,5,5,0
CC(=O)c1ccc(OCC(=O)O)cc1,14,6,3,3,0
Cc1ccc(-c2noc(CNC(C)C)n2)cc1,17,11,5,5,0
O=C(Cc1ccc(Cl)cc1)Nc1ncccn1,17,12,4,4,0
Cc1occc1C(=O)N1CCc2ccccc21,17,14,4,4,0
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,17,12,4,4,0
CCN1CCC(Nc2ccccc2F)CC1,16,12,5,5,0
CC(=O)Nc1ccccc1OCc1ccccc1,18,12,4,4,0
O=C(NCc1ccccc1)c1cccc(F)c1,17,12,4,4,0
CC(=O)N1CC2CCC1c1ccccc12,15,12,2,2,0
Cc1cccc(C(=O)N(C)C)c1C,13,6,4,4,0
O=C(Nc1ccc(F)cc1)Nc1cccc(O)c1,18,12,5,5,0
Cc1noc(C(N)C(C)C)n1,11,5,3,3,0
CCN(C)C(=O)c1cccc(N)c1,13,6,3,3,0
COc1ccc(C(N)C(=O)O)cc1,13,6,3,3,0
Cc1nn(C)c(C)c1CN1CCNCC1,15,11,6,6,0
CC(=O)N(C)c1cccnc1,11,6,2,2,0
NC1CCN(S(=O)(=O)c2ccccc2)C1,15,11,4,4,0
Cc1nc(CN2CC(F)CC2CN)cs1,15,10,6,6,0
CN1CCN(C(=O)CO)CC1,11,6,3,3,0
Cc1cc(C(=O)NC(C)C)nn1C,13,5,4,4,0
Cc1csc(NC(=O)C2CCOCC2)n1,15,11,4,4,0
Cc1nnc(CN2CCC=C(F)C2)s1,14,11,5,5,0
CC1(C)CN(C(=O)CC(F)(F)F)CCO1,15,6,3,4,0
c1cc(NCC2CCCO2)ccn1,13,11,3,3,0
COCC(=O)Nc1c(C)cc(C)cc1C,15,6,4,5,0
O=C(COC(F)F)N1CCCC2(CC2)C1,15,8,2,2,0
Oc1ncc(N2CCCCC2)c(O)n1,14,12,5,5,0
CC(NC1CC1)c1cccnc1,12,9,3,3,0
Cc1occc1C(=O)Nc1ccncc1,15,11,4,4,0
CC1(S(=O)(=O)N2CCC=C(F)C2)CC1,14,9,5,5,0
Cc1ccc(CNC(=O)C2CCC2)cn1,15,10,4,4,0
Cc1noc(C)c1CC(C)C(=O)N(C)C,15,5,4,4,0
CCNC(=O)Nc1cc(C)on1,12,5,3,3,0
CC1C(O)CCCN1Cc1ccccc1,15,12,5,5,0
CCNC(=O)c1ccc(N(C)C)c(F)c1,15,6,4,4,0
CCOc1c(F)cccc1C(=O)N(C)C,15,6,4,4,0
O=C(CCC1CCCCC1)N1CCOCC1,16,12,3,3,0
Cc1ncc(CNc2cncc(F)c2)s1,15,11,5,5,0
Cc1ccccc1OCC(=O)N(C)C,14,6,3,3,0
Cc1nc(C(=O)N2CCCC2)c(C)s1,14,10,5,5,0
CC(N)c1ccc(NC(=O)C2CC2)cc1,15,9,4,4,0
CC1(C)CN(c2ncccc2F)CC1O,15,11,6,7,0
NC(=O)CN1CCN(C(=O)c2ccco2)CC1,17,11,4,4,0
CC(C)c1ccc(C(=O)Nc2ccccn2)cc1,18,12,4,4,0
Cn1nnc(NC(=O)c2ccc(F)cc2)n1,16,11,5,5,0
Cc1cc(C(=O)Nc2ccc3[nH]ccc3c2)no1,18,14,4,4,0
CCC(CO)NC(=O)Nc1ccc(Cl)cc1,16,6,3,3,0
CC(=O)Nc1cccc2nonc12,13,9,2,2,0
Oc1ccccc1CNc1nc2ccccc2[nH]1,18,15,4,4,0
COC(=O)Nc1nc2c(C)cccc2s1,15,9,3,3,0
CC(N)=O.COCC(N)=O,10,0,2,2,0
COCC(=O)Nc1ccccc1,12,6,2,2,0
CC(=O)Nc1ccccc1,10,6,2,2,0
CCC(N)=O,5,0,0,0,0
C1CCNC1,5,5,0,0,0
C.COCC(N)=O,7,0,2,2,0
Cc1nncs1,6,5,2,2,0
COCC(=O)Nc1nncs1,11,5,2,2,0
NC(=O)c1ccnc(NC2CC=CC2)c1,15,11,4,4,0
COC(=O)c1ccc(S(N)(=O)=O)cc1,14,6,3,3,0
Oc1ccc(CN2CCc3ccccc3C2)cc1,18,16,4,4,0
COc1ccc(CN2CCOCC2)cc1OC,17,12,5,5,0
CC(C)NC(=O)N(C)C1CCS(=O)(=O)C1,15,5,2,2,0
Cc1cc(C)nc(Nc2ccccc2)n1,15,12,4,5,0
Cc1ccc(C(=O)Nc2nnc[nH]2)cc1C,16,11,5,5,0
O=C(Nc1nc2ccccc2[nH]1)C1CCCCC1,18,15,3,3,0
CCNC(=O)c1c[nH]nn1,10,5,2,2,0
COC(=O)Nc1cc(C)n(-c2ccccc2)n1,17,11,5,5,0
CCn1cc(CNC=O)cn1,11,5,3,3,0
O=C(NCc1cn[nH]c1)c1cccnc1,15,11,3,3,0
CCn1cccn1.c1ccncc1,13,11,3,3,0
CC.CNC(=O)c1cccnc1,12,6,3,3,0
c1ccc(Nc2ncnc3[nH]cnc23)cc1,16,15,3,3,0
COc1ccccc1.c1ncc2nc[nH]c2n1,17,15,3,3,0
CO.Nc1ncnc2[nH]cnc12,12,9,3,3,0
COc1ccc(N)cc1,9,6,3,3,0
C.O=CC1CCCN1,8,5,3,3,0
O=C(C1CCCN1)N1CCNCC1,13,11,3,3,0
CN1CCN(C=O)CC1,9,6,3,3,0
C1CCNC1.CN1CCNCC1,12,11,3,3,0
Cl.O=CN1CCSCC1,9,6,3,3,0
C1CSCCN1.Clc1ccccc1,13,12,3,3,0
O=C(c1ccccc1)N1CCSCC1,14,12,3,3,0
O=Cc1ccc(Cl)cc1,9,6,3,3,0
CN(C)c1ccc(C(=O)Nc2ccncc2)cc1,18,12,4,4,0
Oc1ccccc1CN1CCc2ccccc2C1,18,16,4,4,0
CC(=O)Nc1cc2c(cc1C)OCO2,14,9,3,3,0
c1ccc2c(CN3CCCCCC3)c[nH]c2c1,17,16,3,3,0
CC(C)C(=O)Nc1ccc(N2CCCCC2)cc1,18,12,4,4,0
CC1CC1C(=O)NCCc1ccc(Cl)cc1,16,9,5,5,0
CC(=O)Nc1ccc(-c2csc(N)n2)cc1,16,11,5,5,0
CN1CCN(S(=O)(=O)N(C)C)CC1,13,6,3,3,0
O=C(NCc1ccco1)Nc1ccc(F)cc1,17,11,4,4,0
Cc1ccc(CN2CCS(=O)(=O)CC2)cc1,16,12,4,4,0
C1CCCNCC1.c1ccc2c(c1)OCO2,16,16,2,2,0
O=Cc1ccc2c(c1)OCO2,11,9,2,2,0
O=CN1CCCCCC1,9,7,2,2,0
CCc1ccccc1.NC=O,11,6,3,3,0
NC(=O)C1CCNCC1.c1ccccc1,15,12,3,3,0
CCN1CCC(C(N)=O)CC1,11,6,3,3,0
c1ccc(CCN2CCCCC2)cc1,14,12,3,3,0
C.CCc1ccc(C(=O)NC)s1,12,5,4,4,0
Cn1cc(CNC(=O)c2cccs2)cn1,15,10,4,4,0
CCc1ccc(C(=O)NCc2cn[nH]c2)s1,16,10,4,4,0
CC.Cn1cc(CNC=O)cn1,12,5,4,4,0
CCc1cccs1.Cn1cccn1,13,10,4,4,0
NC(=O)c1ccccc1.c1ccccc1,15,12,3,3,0
c1ccc(COc2ccccc2)cc1,14,12,3,3,0
COc1ccc(C(N)=O)cc1,11,6,3,3,0
NC=O.OCc1ccccc1,11,6,3,3,0
c1ccc(-n2cnc3ccccc32)cc1,15,15,3,3,0
CO.c1ccc2[nH]cnc2c1,11,9,2,2,0
OCc1ccccc1.c1ccc2[nH]cnc2c1,17,15,3,3,0
OCc1ccccc1,8,6,2,2,0
NC(=O)c1cncnc1,9,6,2,2,0
FC(F)F.NC=O,7,0,2,2,0
FC(F)(F)c1ncccn1,10,6,2,2,0
Clc1ccccc1.OC1CCNC1,13,11,4,4,0
Clc1ccc(CN2CCCC2)cc1,13,11,4,4,0
Cc1ccc(Cl)cc1.O,9,6,4,4,0
CN1CCC(O)C1.Cl,8,5,4,4,0
OC1CCN(Cc2ccccc2)C1,13,11,4,4,0
NCCc1ccccc1,9,6,2,2,0
c1ccc2[nH]cnc2c1.c1ccccc1,15,15,2,2,0
CCNc1nc2ccccc2[nH]1,12,9,2,2,0
Cn1cccn1.c1ccccc1,12,11,3,3,0
C.NCc1ccccc1,9,6,3,3,0
CNc1ccn(C)n1,8,5,3,3,0
c1ccc(CNc2cc[nH]n2)cc1,13,11,3,3,0
CNc1c[nH]c(=O)[nH]c1=O,10,6,2,2,0
NCc1ccccc1,8,6,2,2,0
O=c1cc[nH]c(=O)[nH]1.c1ccccc1,14,12,2,2,0
c1c[nH]cn1,5,5,0,0,0
CCOC(=O)N(C)C,8,0,0,0,0
N#CCC(=O)N1CCCCC1,11,6,2,2,0
N#CCC=O.NC=O,8,0,2,2,0
NC(=O)C1CCNCC1,9,6,2,2,0
C.CCNC,5,0,2,2,0
Cn1cccn1,6,5,2,2,0
CNC(C)c1cn[nH]c1,9,5,2,2,0
CC(=O)NCC(=O)O,8,0,0,0,0
C1CCOCC1,6,6,0,0,0
CC(C)N,4,0,0,0,0
C1COCCN1,6,6,0,0,0
COc1ccc(NCc2ccccc2O)cc1,17,12,5,5,0
Cc1c(Cl)cccc1NC(=O)C1CCCO1,16,11,5,5,0
CN(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,16,6,3,3,0
O=C(COc1ccccc1)Nc1cccc(F)c1,18,12,4,4,0
Cc1ccc(-c2nc(N)sc2C)cc1C,15,11,7,7,0
CCc1ccc(OCC(=O)N2CCCCC2)cc1,18,12,4,4,0
CNS(=O)(=O)c1ccccc1Cl,12,6,3,3,0
O=C(Cc1ccc(F)cc1)Nc1ccc(F)cc1,18,12,5,5,0
CNCC1COc2ccccc2O1,13,10,2,2,0
N#Cc1ccc(CNCc2ccc(F)cc2)cc1,18,12,5,5,0
COc1ccccc1NC(=O)CN,13,6,3,3,0
Cc1cccc(NC(=O)CN)c1,12,6,3,3,0
COc1ccc(C)cc1,9,6,3,3,0
C.CO.NCC(N)=O,8,0,3,3,0
CC(C)(O)CN1CCCC1,10,5,2,2,0
CC(C)(C)O.N,6,0,2,2,0
NC1CCNC1,6,5,2,2,0
Cc1nccc(N2CCCCC2)n1,13,12,4,4,0
C.NC1CCNCC1,8,6,3,3,0
NC1CCN(c2ccncn2)CC1,13,12,4,4,0
Cc1ncccn1.NC1CCNCC1,14,12,4,4,0
Cc1ncccn1.N,8,6,3,3,0
C[SH](=O)=O.O,5,0,2,2,0
CS(=O)(=O)N1CCCCC1,10,6,2,2,0
OC1CCNCC1,7,6,2,2,0
C.CCN,4,0,2,2,0
CC1CCCCN1,7,6,2,2,0
NCCN1CCCCC1,9,6,2,2,0
O=C(O)c1ccc(F)cc1,10,6,3,3,0
CC(=O)Nc1ccccc1F,11,6,3,3,0
CC(N)=O.F.O=CO,8,0,3,3,0
CC(=O)Nc1cccc(C(=O)O)c1,13,6,3,3,0
NC(=O)N1CCN(c2ccccc2)CC1,15,12,4,4,0
Fc1ccc(N2CCNCC2)cc1,13,12,4,4,0
Fc1ccccc1.NC=O,10,6,3,3,0
Fc1ccccc1.NC(=O)N1CCNCC1,16,12,4,4,0
F.NC(=O)N1CCNCC1,10,6,3,3,0
c1ccc(Cn2cnc3ccccc32)cc1,16,15,3,3,0
Cc1ccc(C#N)cc1,9,6,3,3,0
N#Cc1ccccc1.c1ccc2[nH]cnc2c1,17,15,3,3,0
C#N.Cn1cnc2ccccc21,12,9,3,3,0
Oc1ccccc1,7,6,2,2,0
CC(N)=O.O,5,0,2,2,0
Nc1ccccc1,7,6,2,2,0
CN(CCO)[SH](=O)=O.N,9,0,2,2,0
CN(CCO)S(=O)(=O)c1ccccc1,14,6,2,2,0
C.CC(N)C=O,6,0,2,2,0
CC(N)C(=O)N1CCCCC1,11,6,2,2,0
CS(=O)(=O)Cc1ccccc1,11,6,2,2,0
CNC(=O)c1ccccc1,10,6,2,2,0
CNC=O.CS(C)(=O)=O,9,0,2,2,0
COC(=O)C1CCNCC1,10,6,2,2,0
CC(C)(C)NC(=O)N1CCCCC1,13,6,2,2,0
CC(C)(C)NC=O.COC=O,11,0,2,2,0
COc1ccc2cn[nH]c(=O)c2c1,13,10,2,2,0
CO.CO,4,0,1,1,0
COc1cccc2cn[nH]c(=O)c12,13,10,2,2,0
CNS(C)(=O)=O,6,0,0,0,0
C1CCCCC1,6,6,0,0,0
C.O=CO.c1ccncc1,10,6,3,3,0
Cn1ccc(-c2ccncc2)n1,12,11,4,4,0
Cn1cc(C(=O)O)cn1,9,5,3,3,0
O=C(O)c1c[nH]nc1-c1ccncc1,14,11,4,4,0
Cn1cc(C(=O)O)cn1.c1ccncc1,15,11,4,4,0
O=C(Nc1ccccc1)C1CCCC1,14,11,3,3,0
NC(=O)c1ccc(NC=O)cc1,12,6,3,3,0
NC(=O)C1CCCC1.NC=O,11,5,3,3,0
C1CCCC1.NC(=O)c1ccccc1,14,11,3,3,0
C1CC1.CN1CCOCC1,10,9,3,3,0
Cc1nc(C2CC2)no1,9,8,4,4,0
C1CC1.c1noc(CN2CCOCC2)n1,15,14,4,4,0
c1noc(CN2CCOCC2)n1,12,11,3,3,0
C1COCCN1.c1nc(C2CC2)no1,14,14,4,4,0
COc1cccnc1,8,6,2,2,0
N#Cc1ccccn1,8,6,2,2,0
C#N.CO,4,0,2,2,0
CNC=O,4,0,0,0,0
Fc1ccccc1.c1ccoc1,12,11,3,3,0
CNCc1cccc(F)c1,10,6,3,3,0
c1ccc(CNCc2ccco2)cc1,14,11,3,3,0
CNCc1ccco1.F,9,5,3,3,0
COc1ccccc1.c1nnco1,13,11,3,3,0
CO.c1nnco1,7,5,2,2,0
COc1ccccc1,8,6,2,2,0
c1ccc(-c2nnco2)cc1,11,11,3,3,0
CC1CNCCO1,7,6,2,2,0
CC(C)N(C)S(=O)(=O)N1CCOCC1,14,6,2,2,0
C.CC(C)N(C)[SH](=O)=O,9,0,2,2,0
c1ccc2[nH]cnc2c1.c1ccoc1,14,14,2,2,0
CNC(=O)c1ccco1,9,5,2,2,0
O=CNCc1nc2ccccc2[nH]1,13,9,2,2,0
Fc1cccc(Cl)c1,8,6,3,3,0
CNC(=O)NCc1ccccc1Cl,13,6,3,3,0
CNC(=O)NC.Cl.F,8,0,3,3,0
CNC(=O)NCc1ccccc1F,13,6,3,3,0
CS(=O)(=O)c1ccccc1,10,6,2,2,0
CN.C[SH](=O)=O,6,0,2,2,0
CNc1ccccc1,8,6,2,2,0
CNC(C)=O,5,0,0,0,0
c1ccc2[nH]cnc2c1,9,9,0,0,0
COc1ccc(C(=O)O)cc1OC,13,6,4,4,0
COc1cc(OC)cc(C(=O)O)c1,13,6,3,4,0
COc1cccc(OC)c1OC,12,6,3,4,0
CO.CO.CO.O=CO,9,0,2,2,0
CC(C)(C)CNc1nncs1,11,5,2,2,0
CC(C)(C)CN.CCC,9,0,2,2,0
CC(C)c1nncs1,8,5,2,2,0
CCO,3,0,0,0,0
FC1(F)CCCCC1,8,6,2,3,0
F.F.NC=O,5,0,2,2,0
NC(=O)C1CCC(F)CC1,10,6,3,3,0
CNC(=O)CC(C)C,8,0,0,0,0
c1ccc2c(c1)OCO2,9,9,0,0,0
CC=O.N,4,0,2,2,0
CC(=O)N1Cc2ccccc2C1,12,9,2,2,0
Nc1ccc2c(c1)CNC2,10,9,2,2,0
O=C(Nc1ccccc1)c1ccccc1,15,12,3,3,0
NC(=O)c1ccccc1.NC=O,12,6,3,3,0
CCc1ccc(NC=O)cc1,11,6,3,3,0
CC.NC(=O)c1cnccn1,11,6,3,3,0
O=C(Nc1ccccc1)c1cnccn1,15,12,3,3,0
CCc1ccccc1.c1cnccn1,14,12,3,3,0
Cl.O=CNc1ccc(O)cc1,11,6,4,4,0
O=C(Nc1ccc(O)cc1)c1ccccc1,16,12,4,4,0
NC(=O)c1ccc(Cl)cc1.O,11,6,4,4,0
Clc1ccccc1.Oc1ccccc1,14,12,4,4,0
O=C(Nc1ccccc1)c1ccc(Cl)cc1,16,12,4,4,0
c1ccccc1,6,6,0,0,0
CC(CO)(CO)NC(N)=O,10,0,0,0,0
C1COCCN1.c1ccc2scnc2c1,15,15,2,2,0
c1ccc2scnc2c1,9,9,0,0,0
Cc1ccccc1OC(=O)c1ccncc1,16,12,4,4,0
Cc1ccc(C)cc1.c1ccncc1,14,12,3,4,0
Cc1cccc(OC(=O)c2ccncc2)c1,16,12,4,4,0
C.C.O=C(O)c1ccncc1,11,6,3,3,0
Cc1ccc(C)c(OC=O)c1,11,6,4,4,0
CN(Cc1ccccc1)Cc1ccco1,15,11,3,3,0
Cc1ccco1.c1ccccc1,12,11,3,3,0
Cc1ccc(CN(C)C)o1,10,5,3,3,0
C.CN(C)Cc1ccccc1,11,6,3,3,0
O=C(O)c1ccccn1,9,6,2,2,0
CC(=O)Nc1cccnc1,10,6,2,2,0
CC(N)=O.O=CO,7,0,2,2,0
NC1(c2ncon2)CCCC1,11,10,4,4,0
CN(C)Cc1ncno1.N,10,5,3,3,0
CN(C)Cc1nc(C2CCCC2)no1,14,10,4,4,0
CN(C)C.NC1CCCC1,10,5,3,3,0
CN(C)Cc1ncno1.NC1CCCC1,15,10,4,4,0
CC1CCNCC1,7,6,2,2,0
NC(=O)C1CCCCN1,9,6,2,2,0
C.NC=O,4,0,2,2,0
CN1CCNCC1(C)C,9,6,3,4,0
CC1CN(CCN)CCN1C,11,6,4,4,0
CC1(C)CN(CCN)CCN1,11,6,3,4,0
C.C.C.CCN,6,0,2,2,0
Cn1cnc2ccccc21.F,11,9,3,3,0
Fc1ccccc1.c1ccc2[nH]cnc2c1,16,15,3,3,0
Cc1ccc(F)cc1,8,6,3,3,0
C.O=CCO,5,0,2,2,0
O=C(CO)N1CCCCC1,10,6,2,2,0
CC1CCCNC1,7,6,2,2,0
CNC(=O)CN,6,0,0,0,0
c1ncc2ccsc2n1,9,9,0,0,0
CCOc1ccc(C(N)=O)cc1,12,6,3,3,0
CCOc1ccccc1.c1ccccc1,15,12,3,3,0
CCO.O=CNc1ccccc1,12,6,3,3,0
CNCc1cccs1,8,5,2,2,0
c1ccncc1.c1ccsc1,11,11,2,2,0
CNC1CCNC1=O.Fc1ccccc1,15,11,4,4,0
CNC1CCN(c2ccccc2)C1=O,14,11,4,4,0
O=C1CCCN1c1ccccc1F,13,11,4,4,0
CNC1CCNC1=O.F,9,5,3,3,0
CN.Fc1ccccc1,9,6,3,3,0
c1cn[nH]c1,5,5,0,0,0
CN(C)[SH](=O)=O,6,0,0,0,0
Cc1ccccc1CNc1nnn[nH]1,14,11,4,4,0
C.Cc1ccccc1CN,10,6,4,4,0
Cc1ccccc1.Cn1cnnn1,13,11,4,4,0
C.CNc1nnnn1C,9,5,4,4,0
Cn1nnnc1NCc1ccccc1,14,11,4,4,0
CC(C)c1nccc(C(N)=O)n1,12,6,3,3,0
CCC.Cl.NC=O,7,0,3,3,0
NC(=O)c1ncncc1Cl,10,6,3,3,0
CC(C)c1ncc(Cl)cn1,10,6,3,3,0
CN(C)C(=O)CN,7,0,0,0,0
N#Cc1ccccc1,8,6,2,2,0
C#N.CN(C)C,6,0,2,2,0
CN(C)Cc1ccccc1,10,6,2,2,0
NC(N)=S.OC(F)(F)F,9,0,2,2,0
NC(=S)Nc1ccccc1,10,6,2,2,0
FC(F)(F)Oc1ccccc1,11,6,2,2,0
Fc1cccc(Br)c1,8,6,3,3,0
Br.CN(C)C=O.F,7,0,3,3,0
CN(C)C(=O)c1ccc(F)cc1,12,6,3,3,0
CN(C)C(=O)c1ccccc1Br,12,6,3,3,0
Cc1ccccc1C(=O)O,10,6,3,3,0
C.CC(N)=O.O=CO,8,0,3,3,0
CC(=O)Nc1ccccc1C,11,6,3,3,0
C.COC(C)c1nccs1,10,5,3,3,0
COC(C)c1nc(-c2cnoc2)cs1,14,10,4,4,0
Cc1oncc1-c1cscn1,11,10,4,4,0
CCOC.Cc1ccno1,10,5,3,3,0
COC(C)c1nccs1.Cc1ccno1,15,10,4,4,0
Cl.Nc1ncccn1,8,6,3,3,0
Clc1ccccc1.Nc1ncccn1,14,12,4,4,0
Clc1ccccc1.N,8,6,3,3,0
Nc1nccc(-c2ccccc2)n1,13,12,4,4,0
Clc1ccc(-c2ccncn2)cc1,13,12,4,4,0
CC1=NNC(=O)C1.c1ccccc1,13,11,3,3,0
C.c1ccccc1,7,6,2,2,0
CC1=NNC(=O)C1,7,5,2,2,0
O=C1CC=NN1c1ccccc1,12,11,3,3,0
CCNC(C)=O,6,0,0,0,0
C1CCCNCC1,7,7,0,0,0
COc1ccc(CN)cc1,10,6,3,3,0
NC(c1ccccc1)c1ccccc1,14,12,2,3,0
COc1ccccc1.c1ccccc1,14,12,3,3,0
CO.NCc1ccccc1,10,6,3,3,0
Cc1cc[nH]c(=O)c1.Cc1nccs1,14,11,4,4,0
C.Cc1csc(C)n1,8,5,4,4,0
Cc1ccn(Cc2cscn2)c(=O)c1,14,11,4,4,0
C.Cc1ccn(C)c(=O)c1,10,6,4,4,0
Cc1nc(Cn2ccccc2=O)cs1,14,11,4,4,0
CS(N)(=O)=O.NC=O,8,0,2,2,0
NC(=O)c1ccccc1,9,6,2,2,0
CS(=O)(=O)Nc1ccccc1,11,6,2,2,0
CNC1CCCCC1,8,6,2,2,0
CS(=O)(=O)C1CCCCC1,10,6,2,2,0
CNC=O.N[SH](=O)=O,8,0,2,2,0
NS(=O)(=O)c1ccccc1,10,6,2,2,0
CCOC(=O)NC,7,0,0,0,0
c1ncc(CN2CCNCC2)s1,12,11,3,3,0
C1CNCCN1.Cc1nccs1,12,11,3,3,0
Cc1cnc(C)s1,7,5,3,3,0
C.CN1CCNCC1,8,6,3,3,0
C1CCCC1.COC(=O)c1ccccc1,15,11,3,3,0
COC(=O)c1ccc(NC=O)cc1,13,6,3,3,0
COC=O.NC(=O)C1CCCC1,12,5,3,3,0
CO.NCCC(=O)O,8,0,2,2,0
NC(CC(=O)O)c1ccccc1,12,6,2,2,0
Cc1ccc(NC=O)nc1,10,6,3,3,0
C.NC(=O)C1CCCO1,9,5,3,3,0
O=C(Nc1ccccn1)C1CCCO1,14,11,3,3,0
C1CCOC1.Cc1cccnc1,12,11,3,3,0
C1CC1.Cc1ccccn1,10,9,3,3,0
CCNC(=O)c1cccc(C)n1,12,6,3,3,0
C.CC(NC=O)C1CC1,9,3,3,3,0
CC(NC(=O)c1ccccn1)C1CC1,14,9,3,3,0
CCC(C)O,5,0,0,0,0
C1CCCCC1.Fc1ccccc1,13,12,3,3,0
NC(=O)Cc1ccc(F)cc1,11,6,3,3,0
CC(=O)NC1CCCCC1.F,11,6,3,3,0
O=C(Cc1ccccc1)NC1CCCCC1,16,12,3,3,0
Cc1cscn1.c1cn[nH]c1,11,10,3,3,0
O=C(NCc1nccs1)c1cc[nH]n1,14,10,3,3,0
C.CNC(=O)c1cc[nH]n1,10,5,3,3,0
Cc1csc(CNC=O)n1,10,5,3,3,0
C1CCCCC1.c1ccccc1,12,12,2,2,0
NC(=O)COc1ccccc1,11,6,2,2,0
O=C(CO)NC1CCCCC1,11,6,2,2,0
CNc1ccccn1,8,6,2,2,0
C1CCNC1.c1ccncc1,11,11,2,2,0
NCC1CCNC1,7,5,2,2,0
CC(C(N)=O)N1CCNCC1,11,6,2,2,0
CS(=O)(=O)N1CCNCC1,10,6,2,2,0
CCC(N)=O.C[SH](=O)=O,9,0,2,2,0
C1CNCCN1.N#Cc1cccc(F)c1,15,12,4,4,0
N#Cc1ccc(N2CCNCC2)cc1,14,12,4,4,0
C#N.C1CNCCN1.F,9,6,3,3,0
Fc1ccccc1N1CCNCC1,13,12,4,4,0
N#Cc1cccc(F)c1,9,6,3,3,0
Cc1nccc(N(C)C2CC(O)C2)n1,14,10,5,5,0
Cc1cc(N(C)C2CCC2)nc(C)n1,14,10,5,5,0
CNc1cc(C)nc(C)n1.O,11,6,5,5,0
C.C.CNC1CC(O)C1,9,4,4,4,0
Cc1cc(N(C)C2CC(O)C2)ncn1,14,10,5,5,0
Cc1ccnc(C)n1.OC1CCC1,13,10,5,5,0
CC(=O)N1CCCCC1.c1ccc2[nH]ccc2c1,18,15,3,3,0
c1ccc2c(C3CCNCC3)c[nH]c2c1,15,15,3,3,0
CC=O.c1ccc2[nH]ccc2c1,12,9,2,2,0
CC(=O)N1CCCCC1,9,6,2,2,0
COc1ccccc1N,9,6,3,3,0
Nc1ccccc1.c1ccccc1,13,12,3,3,0
N.OCc1ccccc1,9,6,3,3,0
CC(=O)N1CCOC(C)C1,10,6,3,3,0
O=C(Cn1cccn1)N1CCOCC1,14,11,3,3,0
CC1CNCCO1.c1cn[nH]c1,12,11,3,3,0
C.O=CCn1cccn1,9,5,3,3,0
CC(C)c1ncc[nH]1,8,5,2,2,0
O=C(O)Cn1ccnc1,9,5,2,2,0
CC(=O)O.CCC,7,0,2,2,0
CC(N)=O.N,5,0,2,2,0
NC1CCCCC1,7,6,2,2,0
CC(=O)NC1CCCCC1,10,6,2,2,0
NC(=O)c1cccnc1Cl,10,6,3,3,0
O=C(Nc1nnc[nH]1)c1cccnc1,14,11,3,3,0
Cl.O=CNc1nnc[nH]1,9,5,3,3,0
Clc1ccccn1.c1nnc[nH]1,12,11,3,3,0
CCC.O=CO,6,0,2,2,0
CC(C)n1ccnn1,8,5,2,2,0
O=C(O)c1c[nH]nn1,8,5,2,2,0
CCOC=O,5,0,0,0,0
CNCC(=O)Nc1ccccn1,12,6,2,2,0
Cc1ccncc1,7,6,2,2,0
C.CNCC(N)=O,7,0,2,2,0
C.CCOC=O.c1cnccn1,12,6,3,3,0
Cc1csc(-c2cnccn2)n1,12,11,4,4,0
CCOC(=O)c1scnc1C,11,5,3,3,0
CCOC(=O)c1scnc1C.c1cnccn1,17,11,4,4,0
CCOC(=O)c1cnc(-c2cnccn2)s1,16,11,4,4,0
C.CC(N)=O,5,0,2,2,0
NC(=O)N1CCN(C=O)CC1,11,6,3,3,0
NC=O.O=Cc1ccco1,10,5,3,3,0
NC(=O)N1CCNCC1.c1ccoc1,14,11,3,3,0
O=C(c1ccco1)N1CCNCC1,13,11,3,3,0
CC=O.O=CO,6,0,2,2,0
CC(=O)N1CCC1,7,4,2,2,0
O=C(O)C1CNC1,7,4,2,2,0
CC(=O)Nc1ccncc1,10,6,2,2,0
Cc1cccnc1,7,6,2,2,0
Cc1cccc(N2CCNCC2)n1,13,12,4,4,0
C.Cc1ccccn1,8,6,3,3,0
CC1CN(c2ccccn2)CCN1,13,12,4,4,0
C.CC1CNCCN1,8,6,3,3,0
CC1CNCCN1.Cc1ccccn1,14,12,4,4,0
Cc1ccccc1.N#CCC=O,12,6,3,3,0
c1ccc(CC2CCNCC2)cc1,13,12,3,3,0
CC1CCN(C(=O)CC#N)CC1,12,6,3,3,0
N#CCC(=O)N1CCCCC1.c1ccccc1,17,12,3,3,0
CC=O.O.O=CO,7,0,3,3,0
CC(=O)N1CCCC1C(=O)O,11,5,3,3,0
CC(=O)N1CCC(O)C1,9,5,3,3,0
O=C(O)C1CC(O)CN1,9,5,3,3,0
CNc1ccc(C(F)(F)F)cn1,12,6,3,3,0
FC(F)(F)c1cncc(Cl)c1,11,6,3,3,0
CNc1ncccc1Cl,9,6,3,3,0
CN.Cl.FC(F)F,7,0,3,3,0
