O=C(Nc1ccccn1)C1CCCO1,C1CCOC1.c1ccncc1,FG|O=C([Xe])N[Xe]|OC([101Xe])N[100Xe]|RING|[Xe]C1CCCO1.[Xe]c1ccccn1|[100Xe]C1CCCCC1.[101Xe]C1CCCC1
C1CCOC1.Cc1cccnc1,Cc1cccnc1,RING|C1CCOC1|C1CCCC1|RING|Cc1cccnc1|CC1CCCCC1
C1CCOC1.Cc1cccnc1,C1CCOC1.c1ccncc1,FG|C[Xe]|C[100Xe]|RING|C1CCOC1.[Xe]c1cccnc1|C1CCCC1.[100Xe]C1CCCCC1
C1CCOC1.Cc1cccnc1,C.C1CCOC1,RING|[Xe]c1cccnc1|[100Xe]C1CCCCC1|RING|C1CCOC1.C[Xe]|C1CCCC1.C[100Xe]
C1CC1.Cc1ccccn1,C.C1CC1,RING|[Xe]c1ccccn1|[100Xe]C1CCCCC1|RING|C1CC1.C[Xe]|C1CC1.C[100Xe]
C1CC1.Cc1ccccn1,Cc1ccccn1,RING|C1CC1|C1CC1|RING|Cc1ccccn1|CC1CCCCC1
C1CC1.Cc1ccccn1,C1CC1.c1ccncc1,FG|C[Xe]|C[100Xe]|RING|C1CC1.[Xe]c1ccccn1|C1CC1.[100Xe]C1CCCCC1
CCNC(=O)c1cccc(C)n1,Cc1ccccn1,FG|CCNC(=O)[Xe]|CCNC(O)[100Xe]|RING|Cc1cccc([Xe])n1|CC1CCCC([100Xe])C1
CCNC(=O)c1cccc(C)n1,CCNC(=O)c1ccccn1,FG|C[Xe]|C[101Xe]|RING|CCNC(=O)c1cccc([Xe])n1|CCNC(O)C1CCCC([101Xe])C1
CCNC(=O)c1cccc(C)n1,C.CCNC=O,RING|[Xe]c1cccc([Xe])n1|[100Xe]C1CCCC([101Xe])C1|FG|CCNC(=O)[Xe].C[Xe]|CCNC(O)[100Xe].C[101Xe]
C.CC(NC=O)C1CC1,C.C1CC1,FG|CC([Xe])NC=O|CC([100Xe])NCO|RING|C.[Xe]C1CC1|C.[100Xe]C1CC1
C.CC(NC=O)C1CC1,C.CCNC=O,RING|[Xe]C1CC1|[100Xe]C1CC1|FG|C.CC([Xe])NC=O|C.CC([100Xe])NCO
C.CC(NC=O)C1CC1,CC(NC=O)C1CC1,FG|C|C|RING|CC(NC=O)C1CC1|CC(NCO)C1CC1
CC(NC(=O)c1ccccn1)C1CC1,CC(NC=O)C1CC1,RING|[Xe]c1ccccn1|[100Xe]C1CCCCC1|RING|CC(NC(=O)[Xe])C1CC1|CC(NC(O)[100Xe])C1CC1
CC(NC(=O)c1ccccn1)C1CC1,CCNC(=O)c1ccccn1,RING|[Xe]C1CC1|[101Xe]C1CC1|RING|CC([Xe])NC(=O)c1ccccn1|CC([101Xe])NC(O)C1CCCCC1
CC(NC(=O)c1ccccn1)C1CC1,C1CC1.c1ccncc1,FG|CC([Xe])NC(=O)[Xe]|CC([101Xe])NC(O)[100Xe]|RING|[Xe]C1CC1.[Xe]c1ccccn1|[100Xe]C1CCCCC1.[101Xe]C1CC1
C1CCCCC1.Fc1ccccc1,Fc1ccccc1,RING|C1CCCCC1|C1CCCCC1|RING|Fc1ccccc1|FC1CCCCC1
C1CCCCC1.Fc1ccccc1,C1CCCCC1.F,RING|[Xe]c1ccccc1|[100Xe]C1CCCCC1|RING|C1CCCCC1.F[Xe]|C1CCCCC1.F[100Xe]
C1CCCCC1.Fc1ccccc1,C1CCCCC1.c1ccccc1,FG|F[Xe]|F[100Xe]|RING|C1CCCCC1.[Xe]c1ccccc1|C1CCCCC1.[100Xe]C1CCCCC1
NC(=O)Cc1ccc(F)cc1,CC(N)=O.F,RING|[Xe]c1ccc([Xe])cc1|[100Xe]C1CCC([101Xe])CC1|FG|F[Xe].NC(=O)C[Xe]|F[101Xe].NC(O)C[100Xe]
NC(=O)Cc1ccc(F)cc1,Fc1ccccc1,FG|NC(=O)C[Xe]|NC(O)C[100Xe]|RING|Fc1ccc([Xe])cc1|FC1CCC([100Xe])CC1
NC(=O)Cc1ccc(F)cc1,NC(=O)Cc1ccccc1,FG|F[Xe]|F[101Xe]|RING|NC(=O)Cc1ccc([Xe])cc1|NC(O)CC1CCC([101Xe])CC1
CC(=O)NC1CCCCC1.F,CC(=O)NC1CCCCC1,FG|F|F|RING|CC(=O)NC1CCCCC1|CC(O)NC1CCCCC1
CC(=O)NC1CCCCC1.F,C1CCCCC1.F,FG|CC(=O)N[Xe]|CC(O)N[100Xe]|RING|F.[Xe]C1CCCCC1|F.[100Xe]C1CCCCC1
CC(=O)NC1CCCCC1.F,CC(N)=O.F,RING|[Xe]C1CCCCC1|[100Xe]C1CCCCC1|FG|CC(=O)N[Xe].F|CC(O)N[100Xe].F
O=C(Cc1ccccc1)NC1CCCCC1,NC(=O)Cc1ccccc1,RING|[Xe]C1CCCCC1|[101Xe]C1CCCCC1|RING|O=C(Cc1ccccc1)N[Xe]|OC(CC1CCCCC1)N[101Xe]
O=C(Cc1ccccc1)NC1CCCCC1,C1CCCCC1.c1ccccc1,FG|O=C(C[Xe])N[Xe]|OC(C[100Xe])N[101Xe]|RING|[Xe]C1CCCCC1.[Xe]c1ccccc1|[100Xe]C1CCCCC1.[101Xe]C1CCCCC1
O=C(Cc1ccccc1)NC1CCCCC1,CC(=O)NC1CCCCC1,RING|[Xe]c1ccccc1|[100Xe]C1CCCCC1|RING|O=C(C[Xe])NC1CCCCC1|OC(C[100Xe])NC1CCCCC1
Cc1cscn1.c1cn[nH]c1,c1cn[nH]c1.c1cscn1,FG|C[Xe]|C[100Xe]|RING|[Xe]c1cscn1.c1cn[nH]c1|C1CCCC1.[100Xe]C1CCCC1
Cc1cscn1.c1cn[nH]c1,C.c1cn[nH]c1,RING|[Xe]c1cscn1|[100Xe]C1CCCC1|RING|C[Xe].c1cn[nH]c1|C1CCCC1.C[100Xe]
Cc1cscn1.c1cn[nH]c1,Cc1cscn1,RING|c1cn[nH]c1|C1CCCC1|RING|Cc1cscn1|CC1CCCC1
O=C(NCc1nccs1)c1cc[nH]n1,c1cn[nH]c1.c1cscn1,FG|O=C([Xe])NC[Xe]|OC([101Xe])NC[100Xe]|RING|[Xe]c1cc[nH]n1.[Xe]c1nccs1|[100Xe]C1CCCC1.[101Xe]C1CCCC1
O=C(NCc1nccs1)c1cc[nH]n1,O=CNCc1nccs1,RING|[Xe]c1cc[nH]n1|[101Xe]C1CCCC1|RING|O=C([Xe])NCc1nccs1|OC([101Xe])NCC1CCCC1
O=C(NCc1nccs1)c1cc[nH]n1,CNC(=O)c1cc[nH]n1,RING|[Xe]c1nccs1|[100Xe]C1CCCC1|RING|O=C(NC[Xe])c1cc[nH]n1|OC(NC[100Xe])C1CCCC1
C.CNC(=O)c1cc[nH]n1,C.c1cn[nH]c1,FG|CNC(=O)[Xe]|CNC(O)[100Xe]|RING|C.[Xe]c1cc[nH]n1|C.[100Xe]C1CCCC1
C.CNC(=O)c1cc[nH]n1,CNC(=O)c1cc[nH]n1,FG|C|C|RING|CNC(=O)c1cc[nH]n1|CNC(O)C1CCCC1
C.CNC(=O)c1cc[nH]n1,C.CNC=O,RING|[Xe]c1cc[nH]n1|[100Xe]C1CCCC1|FG|C.CNC(=O)[Xe]|C.CNC(O)[100Xe]
Cc1csc(CNC=O)n1,O=CNCc1nccs1,FG|C[Xe]|C[100Xe]|RING|O=CNCc1nc([Xe])cs1|OCNCC1CCC([100Xe])C1
Cc1csc(CNC=O)n1,C.CNC=O,RING|[Xe]c1csc([Xe])n1|[100Xe]C1CCC([101Xe])C1|FG|C[Xe].O=CNC[Xe]|C[100Xe].OCNC[101Xe]
Cc1csc(CNC=O)n1,Cc1cscn1,FG|O=CNC[Xe]|OCNC[101Xe]|RING|Cc1csc([Xe])n1|CC1CCC([101Xe])C1
C1CCCCC1.c1ccccc1,c1ccccc1,RING|C1CCCCC1|C1CCCCC1|RING|c1ccccc1|C1CCCCC1
C1CCCCC1.c1ccccc1,C1CCCCC1,RING|c1ccccc1|C1CCCCC1|RING|C1CCCCC1|C1CCCCC1
NC(=O)COc1ccccc1,NC(=O)CO,RING|[Xe]c1ccccc1|[100Xe]C1CCCCC1|FG|NC(=O)CO[Xe]|NC(O)CO[100Xe]
NC(=O)COc1ccccc1,c1ccccc1,FG|NC(=O)CO[Xe]|NC(O)CO[100Xe]|RING|[Xe]c1ccccc1|[100Xe]C1CCCCC1
O=C(CO)NC1CCCCC1,C1CCCCC1,FG|O=C(CO)N[Xe]|OCC(O)N[100Xe]|RING|[Xe]C1CCCCC1|[100Xe]C1CCCCC1
O=C(CO)NC1CCCCC1,NC(=O)CO,RING|[Xe]C1CCCCC1|[100Xe]C1CCCCC1|FG|O=C(CO)N[Xe]|OCC(O)N[100Xe]
CNc1ccccn1,CN,RING|[Xe]c1ccccn1|[100Xe]C1CCCCC1|FG|CN[Xe]|CN[100Xe]
CNc1ccccn1,c1ccncc1,FG|CN[Xe]|CN[100Xe]|RING|[Xe]c1ccccn1|[100Xe]C1CCCCC1
C1CCNC1.c1ccncc1,C1CCNC1,RING|c1ccncc1|C1CCCCC1|RING|C1CCNC1|C1CCCC1
C1CCNC1.c1ccncc1,c1ccncc1,RING|C1CCNC1|C1CCCC1|RING|c1ccncc1|C1CCCCC1
NCC1CCNC1,C1CCNC1,FG|NC[Xe]|NC[100Xe]|RING|[Xe]C1CCNC1|[100Xe]C1CCCC1
NCC1CCNC1,CN,RING|[Xe]C1CCNC1|[100Xe]C1CCCC1|FG|NC[Xe]|NC[100Xe]
CC(C(N)=O)N1CCNCC1,CCC(N)=O,RING|[Xe]N1CCNCC1|[100Xe]C1CCCCC1|FG|CC([Xe])C(N)=O|CC([100Xe])C(N)O
CC(C(N)=O)N1CCNCC1,C1CNCCN1,FG|CC([Xe])C(N)=O|CC([100Xe])C(N)O|RING|[Xe]N1CCNCC1|[100Xe]C1CCCCC1
CS(=O)(=O)N1CCNCC1,C[SH](=O)=O,RING|[Xe]N1CCNCC1|[100Xe]C1CCCCC1|FG|CS(=O)(=O)[Xe]|CS(O)(O)[100Xe]
CS(=O)(=O)N1CCNCC1,C1CNCCN1,FG|CS(=O)(=O)[Xe]|CS(O)(O)[100Xe]|RING|[Xe]N1CCNCC1|[100Xe]C1CCCCC1
CCC(N)=O.C[SH](=O)=O,C[SH](=O)=O,FG|CCC(N)=O|CCC(N)O|FG|C[SH](=O)=O|C[SH](O)O
CCC(N)=O.C[SH](=O)=O,CCC(N)=O,FG|C[SH](=O)=O|C[SH](O)O|FG|CCC(N)=O|CCC(N)O
C1CNCCN1.N#Cc1cccc(F)c1,C1CNCCN1.Fc1ccccc1,FG|N#C[Xe]|NC[100Xe]|RING|C1CNCCN1.Fc1cccc([Xe])c1|C1CCCCC1.FC1CCCC([100Xe])C1
C1CNCCN1.N#Cc1cccc(F)c1,N#Cc1cccc(F)c1,RING|C1CNCCN1|C1CCCCC1|RING|N#Cc1cccc(F)c1|NCC1CCCC(F)C1
C1CNCCN1.N#Cc1cccc(F)c1,C#N.C1CNCCN1.F,RING|[Xe]c1cccc([Xe])c1|[100Xe]C1CCCC([101Xe])C1|RING|C1CNCCN1.F[Xe].N#C[Xe]|C1CCCCC1.F[101Xe].NC[100Xe]
C1CNCCN1.N#Cc1cccc(F)c1,C1CNCCN1.N#Cc1ccccc1,FG|F[Xe]|F[101Xe]|RING|C1CNCCN1.N#Cc1cccc([Xe])c1|C1CCCCC1.NCC1CCCC([101Xe])C1
N#Cc1ccc(N2CCNCC2)cc1,C#N.C1CNCCN1,RING|[Xe]c1ccc([Xe])cc1|[100Xe]C1CCC([101Xe])CC1|RING|N#C[Xe].[Xe]N1CCNCC1|NC[100Xe].[101Xe]C1CCCCC1
N#Cc1ccc(N2CCNCC2)cc1,C1CNCCN1.N#Cc1ccccc1,FG|[Xe]|[Xe]|RING|N#Cc1ccc([Xe])cc1.[Xe]N1CCNCC1|NCC1CCC([Xe])CC1.[Xe]C1CCCCC1
N#Cc1ccc(N2CCNCC2)cc1,N#Cc1ccccc1,RING|[Xe]N1CCNCC1|[101Xe]C1CCCCC1|RING|N#Cc1ccc([Xe])cc1|NCC1CCC([101Xe])CC1
N#Cc1ccc(N2CCNCC2)cc1,c1ccc(N2CCNCC2)cc1,FG|N#C[Xe]|NC[100Xe]|RING|[Xe]c1ccc(N2CCNCC2)cc1|[100Xe]C1CCC(C2CCCCC2)CC1
C#N.C1CNCCN1.F,C#N.C1CNCCN1,FG|F|F|RING|C#N.C1CNCCN1|C1CCCCC1.CN
C#N.C1CNCCN1.F,C#N.F,RING|C1CNCCN1|C1CCCCC1|FG|C#N.F|CN.F
C#N.C1CNCCN1.F,C1CNCCN1.F,FG|C#N|CN|RING|C1CNCCN1.F|C1CCCCC1.F
Fc1ccccc1N1CCNCC1,C1CNCCN1.Fc1ccccc1,FG|[Xe]|[Xe]|RING|Fc1ccccc1[Xe].[Xe]N1CCNCC1|FC1CCCCC1[Xe].[Xe]C1CCCCC1
Fc1ccccc1N1CCNCC1,C1CNCCN1.F,RING|[Xe]c1ccccc1[Xe]|[100Xe]C1CCCCC1[101Xe]|RING|F[Xe].[Xe]N1CCNCC1|F[100Xe].[101Xe]C1CCCCC1
Fc1ccccc1N1CCNCC1,Fc1ccccc1,RING|[Xe]N1CCNCC1|[101Xe]C1CCCCC1|RING|Fc1ccccc1[Xe]|FC1CCCCC1[101Xe]
Fc1ccccc1N1CCNCC1,c1ccc(N2CCNCC2)cc1,FG|F[Xe]|F[100Xe]|RING|[Xe]c1ccccc1N1CCNCC1|[100Xe]C1CCCCC1C1CCCCC1
N#Cc1cccc(F)c1,C#N.F,RING|[Xe]c1cccc([Xe])c1|[100Xe]C1CCCC([101Xe])C1|FG|F[Xe].N#C[Xe]|F[101Xe].NC[100Xe]
N#Cc1cccc(F)c1,N#Cc1ccccc1,FG|F[Xe]|F[101Xe]|RING|N#Cc1cccc([Xe])c1|NCC1CCCC([101Xe])C1
N#Cc1cccc(F)c1,Fc1ccccc1,FG|N#C[Xe]|NC[100Xe]|RING|Fc1cccc([Xe])c1|FC1CCCC([100Xe])C1
Cc1nccc(N(C)C2CC(O)C2)n1,C.CNC1CC(O)C1,RING|[Xe]c1ccnc([Xe])n1|[100Xe]C1CCCC([101Xe])C1|RING|CN([Xe])C1CC(O)C1.C[Xe]|CN([101Xe])C1CC(O)C1.C[100Xe]
Cc1nccc(N(C)C2CC(O)C2)n1,Cc1ncccn1.OC1CCC1,FG|CN([Xe])[Xe]|CN([101Xe])[102Xe]|RING|Cc1nccc([Xe])n1.OC1CC([Xe])C1|CC1CCCC([101Xe])C1.OC1CC([102Xe])C1
Cc1nccc(N(C)C2CC(O)C2)n1,CN(c1ccncn1)C1CC(O)C1,FG|C[Xe]|C[100Xe]|RING|CN(c1ccnc([Xe])n1)C1CC(O)C1|CN(C1CC(O)C1)C1CCCC([100Xe])C1
Cc1nccc(N(C)C2CC(O)C2)n1,Cc1nccc(N(C)C2CCC2)n1,FG|O[Xe]|O[103Xe]|RING|Cc1nccc(N(C)C2CC([Xe])C2)n1|CC1CCCC(N(C)C2CC([103Xe])C2)C1
Cc1nccc(N(C)C2CC(O)C2)n1,CNc1ccnc(C)n1.O,RING|[Xe]C1CC([Xe])C1|[102Xe]C1CC([103Xe])C1|RING|Cc1nccc(N(C)[Xe])n1.O[Xe]|CC1CCCC(N(C)[102Xe])C1.O[103Xe]
Cc1cc(N(C)C2CCC2)nc(C)n1,C.C.CNC1CCC1,RING|[Xe]c1cc([Xe])nc([Xe])n1|[100Xe]C1CC([101Xe])CC([103Xe])C1|RING|CN([Xe])C1CCC1.C[Xe].C[Xe]|CN([101Xe])C1CCC1.C[100Xe].C[103Xe]
Cc1cc(N(C)C2CCC2)nc(C)n1,Cc1cc(N(C)C2CCC2)ncn1,FG|C[Xe]|C[103Xe]|RING|Cc1cc(N(C)C2CCC2)nc([Xe])n1|CC1CC([103Xe])CC(N(C)C2CCC2)C1
Cc1cc(N(C)C2CCC2)nc(C)n1,C1CCC1.Cc1ccnc(C)n1,FG|CN([Xe])[Xe]|CN([101Xe])[102Xe]|RING|Cc1cc([Xe])nc(C)n1.[Xe]C1CCC1|CC1CC(C)CC([101Xe])C1.[102Xe]C1CCC1
Cc1cc(N(C)C2CCC2)nc(C)n1,Cc1nccc(N(C)C2CCC2)n1,FG|C[Xe]|C[100Xe]|RING|Cc1nc([Xe])cc(N(C)C2CCC2)n1|CC1CC([100Xe])CC(N(C)C2CCC2)C1
Cc1cc(N(C)C2CCC2)nc(C)n1,CNc1cc(C)nc(C)n1,RING|[Xe]C1CCC1|[102Xe]C1CCC1|RING|Cc1cc(N(C)[Xe])nc(C)n1|CC1CC(C)CC(N(C)[102Xe])C1
CNc1cc(C)nc(C)n1.O,CNc1cc(C)ncn1.O,FG|C[Xe]|C[102Xe]|RING|CNc1cc(C)nc([Xe])n1.O|CNC1CC(C)CC([102Xe])C1.O
CNc1cc(C)nc(C)n1.O,Cc1ccnc(C)n1.O,FG|CN[Xe]|CN[100Xe]|RING|Cc1cc([Xe])nc(C)n1.O|CC1CC(C)CC([100Xe])C1.O
CNc1cc(C)nc(C)n1.O,CNc1ccnc(C)n1.O,FG|C[Xe]|C[101Xe]|RING|CNc1cc([Xe])nc(C)n1.O|CNC1CC(C)CC([101Xe])C1.O
CNc1cc(C)nc(C)n1.O,CNc1cc(C)nc(C)n1,FG|O|O|RING|CNc1cc(C)nc(C)n1|CNC1CC(C)CC(C)C1
CNc1cc(C)nc(C)n1.O,C.C.CN.O,RING|[Xe]c1cc([Xe])nc([Xe])n1|[100Xe]C1CC([101Xe])CC([102Xe])C1|FG|CN[Xe].C[Xe].C[Xe].O|CN[100Xe].C[101Xe].C[102Xe].O
C.C.CNC1CC(O)C1,C.C.OC1CCC1,FG|CN[Xe]|CN[100Xe]|RING|C.C.OC1CC([Xe])C1|C.C.OC1CC([100Xe])C1
C.C.CNC1CC(O)C1,C.C.CN.O,RING|[Xe]C1CC([Xe])C1|[100Xe]C1CC([101Xe])C1|FG|C.C.CN[Xe].O[Xe]|C.C.CN[100Xe].O[101Xe]
C.C.CNC1CC(O)C1,C.CNC1CC(O)C1,FG|C|C|RING|C.CNC1CC(O)C1|C.CNC1CC(O)C1
C.C.CNC1CC(O)C1,C.C.CNC1CCC1,FG|O[Xe]|O[101Xe]|RING|C.C.CNC1CC([Xe])C1|C.C.CNC1CC([101Xe])C1
Cc1cc(N(C)C2CC(O)C2)ncn1,C.CNC1CC(O)C1,RING|[Xe]c1cc([Xe])ncn1|[100Xe]C1CCCC([101Xe])C1|RING|CN([Xe])C1CC(O)C1.C[Xe]|CN([101Xe])C1CC(O)C1.C[100Xe]
Cc1cc(N(C)C2CC(O)C2)ncn1,Cc1ccncn1.OC1CCC1,FG|CN([Xe])[Xe]|CN([101Xe])[102Xe]|RING|Cc1cc([Xe])ncn1.OC1CC([Xe])C1|CC1CCCC([101Xe])C1.OC1CC([102Xe])C1
Cc1cc(N(C)C2CC(O)C2)ncn1,CN(c1ccncn1)C1CC(O)C1,FG|C[Xe]|C[100Xe]|RING|CN(c1cc([Xe])ncn1)C1CC(O)C1|CN(C1CC(O)C1)C1CCCC([100Xe])C1
Cc1cc(N(C)C2CC(O)C2)ncn1,CNc1cc(C)ncn1.O,RING|[Xe]C1CC([Xe])C1|[102Xe]C1CC([103Xe])C1|RING|Cc1cc(N(C)[Xe])ncn1.O[Xe]|CC1CCCC(N(C)[102Xe])C1.O[103Xe]
Cc1cc(N(C)C2CC(O)C2)ncn1,Cc1cc(N(C)C2CCC2)ncn1,FG|O[Xe]|O[103Xe]|RING|Cc1cc(N(C)C2CC([Xe])C2)ncn1|CC1CCCC(N(C)C2CC([103Xe])C2)C1
Cc1ccnc(C)n1.OC1CCC1,Cc1ccncn1.OC1CCC1,FG|C[Xe]|C[101Xe]|RING|Cc1ccnc([Xe])n1.OC1CCC1|CC1CCCC([101Xe])C1.OC1CCC1
Cc1ccnc(C)n1.OC1CCC1,C1CCC1.Cc1ccnc(C)n1,FG|O[Xe]|O[102Xe]|RING|Cc1ccnc(C)n1.[Xe]C1CCC1|CC1CCCC(C)C1.[102Xe]C1CCC1
Cc1ccnc(C)n1.OC1CCC1,Cc1ccnc(C)n1.O,RING|[Xe]C1CCC1|[102Xe]C1CCC1|RING|Cc1ccnc(C)n1.O[Xe]|CC1CCCC(C)C1.O[102Xe]
Cc1ccnc(C)n1.OC1CCC1,C.C.OC1CCC1,RING|[Xe]c1ccnc([Xe])n1|[100Xe]C1CCCC([101Xe])C1|RING|C[Xe].C[Xe].OC1CCC1|C[100Xe].C[101Xe].OC1CCC1
Cc1ccnc(C)n1.OC1CCC1,Cc1ncccn1.OC1CCC1,FG|C[Xe]|C[100Xe]|RING|Cc1nccc([Xe])n1.OC1CCC1|CC1CCCC([100Xe])C1.OC1CCC1
CC(=O)N1CCCCC1.c1ccc2[nH]ccc2c1,CC=O.c1ccc2[nH]ccc2c1,RING|[Xe]N1CCCCC1|[100Xe]C1CCCCC1|RING|CC(=O)[Xe].c1ccc2[nH]ccc2c1|C1CCC2CCCC2C1.CC(O)[100Xe]
CC(=O)N1CCCCC1.c1ccc2[nH]ccc2c1,C1CCNCC1.c1ccc2[nH]ccc2c1,FG|CC(=O)[Xe]|CC(O)[100Xe]|RING|[Xe]N1CCCCC1.c1ccc2[nH]ccc2c1|C1CCC2CCCC2C1.[100Xe]C1CCCCC1
CC(=O)N1CCCCC1.c1ccc2[nH]ccc2c1,CC(=O)N1CCCCC1,RING|c1ccc2[nH]ccc2c1|C1CCC2CCCC2C1|RING|CC(=O)N1CCCCC1|CC(O)C1CCCCC1
c1ccc2c(C3CCNCC3)c[nH]c2c1,C1CCNCC1,RING|[Xe]c1c[nH]c2ccccc12|[100Xe]C1CCC2CCCCC12|RING|[Xe]C1CCNCC1|[100Xe]C1CCCCC1
c1ccc2c(C3CCNCC3)c[nH]c2c1,c1ccc2[nH]ccc2c1,RING|[Xe]C1CCNCC1|[100Xe]C1CCCCC1|RING|[Xe]c1c[nH]c2ccccc12|[100Xe]C1CCC2CCCCC12
c1ccc2c(C3CCNCC3)c[nH]c2c1,C1CCNCC1.c1ccc2[nH]ccc2c1,FG|[Xe]|[Xe]|RING|[Xe]C1CCNCC1.[Xe]c1c[nH]c2ccccc12|[Xe]C1CCC2CCCCC12.[Xe]C1CCCCC1
CC=O.c1ccc2[nH]ccc2c1,c1ccc2[nH]ccc2c1,FG|CC=O|CCO|RING|c1ccc2[nH]ccc2c1|C1CCC2CCCC2C1
CC=O.c1ccc2[nH]ccc2c1,CC=O,RING|c1ccc2[nH]ccc2c1|C1CCC2CCCC2C1|FG|CC=O|CCO
CC(=O)N1CCCCC1,C1CCNCC1,FG|CC(=O)[Xe]|CC(O)[100Xe]|RING|[Xe]N1CCCCC1|[100Xe]C1CCCCC1
CC(=O)N1CCCCC1,CC=O,RING|[Xe]N1CCCCC1|[100Xe]C1CCCCC1|FG|CC(=O)[Xe]|CC(O)[100Xe]
COc1ccccc1N,Nc1ccccc1,FG|CO[Xe]|CO[100Xe]|RING|Nc1ccccc1[Xe]|NC1CCCCC1[100Xe]
COc1ccccc1N,CO.N,RING|[Xe]c1ccccc1[Xe]|[100Xe]C1CCCCC1[101Xe]|FG|CO[Xe].N[Xe]|CO[100Xe].N[101Xe]
COc1ccccc1N,COc1ccccc1,FG|N[Xe]|N[101Xe]|RING|COc1ccccc1[Xe]|COC1CCCCC1[101Xe]
Nc1ccccc1.c1ccccc1,N.c1ccccc1,RING|[Xe]c1ccccc1|[100Xe]C1CCCCC1|RING|N[Xe].c1ccccc1|C1CCCCC1.N[100Xe]
Nc1ccccc1.c1ccccc1,Nc1ccccc1,RING|c1ccccc1|C1CCCCC1|RING|Nc1ccccc1|NC1CCCCC1
Nc1ccccc1.c1ccccc1,c1ccccc1.c1ccccc1,FG|N[Xe]|N[100Xe]|RING|[Xe]c1ccccc1.c1ccccc1|C1CCCCC1.[100Xe]C1CCCCC1
N.OCc1ccccc1,OCc1ccccc1,FG|N|N|RING|OCc1ccccc1|OCC1CCCCC1
N.OCc1ccccc1,CO.N,RING|[Xe]c1ccccc1|[100Xe]C1CCCCC1|FG|N.OC[Xe]|N.OC[100Xe]
N.OCc1ccccc1,N.c1ccccc1,FG|OC[Xe]|OC[100Xe]|RING|N.[Xe]c1ccccc1|N.[100Xe]C1CCCCC1
CC(=O)N1CCOC(C)C1,CC1CNCCO1,FG|CC(=O)[Xe]|CC(O)[100Xe]|RING|CC1CN([Xe])CCO1|CC1CCCC([100Xe])C1
CC(=O)N1CCOC(C)C1,CC(=O)N1CCOCC1,FG|C[Xe]|C[101Xe]|RING|CC(=O)N1CCOC([Xe])C1|CC(O)C1CCCC([101Xe])C1
CC(=O)N1CCOC(C)C1,C.CC=O,RING|[Xe]C1CN([Xe])CCO1|[100Xe]C1CCCC([101Xe])C1|FG|CC(=O)[Xe].C[Xe]|CC(O)[100Xe].C[101Xe]
O=C(Cn1cccn1)N1CCOCC1,C1COCCN1.c1cn[nH]c1,FG|O=C([Xe])C[Xe]|OC([101Xe])C[100Xe]|RING|[Xe]N1CCOCC1.[Xe]n1cccn1|[100Xe]C1CCCC1.[101Xe]C1CCCCC1
O=C(Cn1cccn1)N1CCOCC1,O=CCn1cccn1,RING|[Xe]N1CCOCC1|[101Xe]C1CCCCC1|RING|O=C([Xe])Cn1cccn1|OC([101Xe])CC1CCCC1
O=C(Cn1cccn1)N1CCOCC1,CC(=O)N1CCOCC1,RING|[Xe]n1cccn1|[100Xe]C1CCCC1|RING|O=C(C[Xe])N1CCOCC1|OC(C[100Xe])C1CCCCC1
CC1CNCCO1.c1cn[nH]c1,C.c1cn[nH]c1,RING|[Xe]C1CNCCO1|[100Xe]C1CCCCC1|RING|C[Xe].c1cn[nH]c1|C1CCCC1.C[100Xe]
CC1CNCCO1.c1cn[nH]c1,C1COCCN1.c1cn[nH]c1,FG|C[Xe]|C[100Xe]|RING|[Xe]C1CNCCO1.c1cn[nH]c1|C1CCCC1.[100Xe]C1CCCCC1
CC1CNCCO1.c1cn[nH]c1,CC1CNCCO1,RING|c1cn[nH]c1|C1CCCC1|RING|CC1CNCCO1|CC1CCCCC1
C.O=CCn1cccn1,C.c1cn[nH]c1,FG|O=CC[Xe]|OCC[100Xe]|RING|C.[Xe]n1cccn1|C.[100Xe]C1CCCC1
C.O=CCn1cccn1,O=CCn1cccn1,FG|C|C|RING|O=CCn1cccn1|OCCC1CCCC1
C.O=CCn1cccn1,C.CC=O,RING|[Xe]n1cccn1|[100Xe]C1CCCC1|FG|C.O=CC[Xe]|C.OCC[100Xe]
CC(C)c1ncc[nH]1,CCC,RING|[Xe]c1ncc[nH]1|[100Xe]C1CCCC1|FG|CC(C)[Xe]|CC(C)[100Xe]
CC(C)c1ncc[nH]1,c1c[nH]cn1,FG|CC(C)[Xe]|CC(C)[100Xe]|RING|[Xe]c1ncc[nH]1|[100Xe]C1CCCC1
O=C(O)Cn1ccnc1,CC(=O)O,RING|[Xe]n1ccnc1|[100Xe]C1CCCC1|FG|O=C(O)C[Xe]|OC(O)C[100Xe]
O=C(O)Cn1ccnc1,c1c[nH]cn1,FG|O=C(O)C[Xe]|OC(O)C[100Xe]|RING|[Xe]n1ccnc1|[100Xe]C1CCCC1
CC(=O)O.CCC,CCC,FG|CC(=O)O|CC(O)O|FG|CCC|CCC
CC(=O)O.CCC,CC(=O)O,FG|CCC|CCC|FG|CC(=O)O|CC(O)O
CC(N)=O.N,CC(N)=O,FG|N|N|FG|CC(N)=O|CC(N)O
CC(N)=O.N,N,FG|CC(N)=O|CC(N)O|FG|N|N
NC1CCCCC1,N,RING|[Xe]C1CCCCC1|[100Xe]C1CCCCC1|FG|N[Xe]|N[100Xe]
